trade_id,ticker,quarter,fundamental_information_date,quarter_revenue,quarter_operating_income,prior_year_quarter_revenue,prior_year_quarter_operating_income,revenue_yoy_pct,operating_income_yoy_pct,previous_quarter,previous_quarter_revenue_declined_yoy,previous_quarter_operating_income_declined_yoy,exit_a_evaluable,exit_a_triggered,exit_b_evaluable,exit_b_triggered,exit_c_evaluable,exit_c_triggered,fundamental_primary_trigger,proposed_execution_date,fundamental_exit_accelerated,all_flags,selected_source_receipt_dates,isu_cd,market,source_readiness,evaluation_error,future_filing_used
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_126720_KR7126720002_KOSPI_01,126720,2025Q2,2026-08-14,86152556149,10259195257,99996820581.0,20099829105.0,-13.844705,-48.958794,2025Q1,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-14|2026-08-14,KR7126720002,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_01,128940,2024Q4,2025-03-18,351607089695,30455646798,422350745318.0,70099854427.0,-16.749978,-56.553909,2024Q3,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-18,KR7128940004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_01,128940,2025Q1,2025-05-15,390948100805,59019660622,403684407858.0,76645456353.0,-3.155016,-22.99653,2024Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-16,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7128940004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_02,128940,2024Q4,2025-03-18,351607089695,30455646798,422350745318.0,70099854427.0,-16.749978,-56.553909,2024Q3,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-18,KR7128940004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_02,128940,2025Q1,2025-05-15,390948100805,59019660622,403684407858.0,76645456353.0,-3.155016,-22.99653,2024Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-16,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7128940004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_03,128940,2024Q4,2025-03-18,351607089695,30455646798,422350745318.0,70099854427.0,-16.749978,-56.553909,2024Q3,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-18,KR7128940004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_03,128940,2025Q1,2025-05-15,390948100805,59019660622,403684407858.0,76645456353.0,-3.155016,-22.99653,2024Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-16,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7128940004,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2024Q4,2025-03-18,82829393900,-1147242116,85741710140.0,13372046290.0,-3.396616,-108.579406,2024Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-19,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2025Q1,2025-05-15,59295766000,-19133061000,91777358000.0,11248635000.0,-35.391727,-270.092291,2024Q4,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2025-05-16,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2025Q2,2025-08-14,75900772000,-2118273000,99808850000.0,16772868000.0,-23.953866,-112.629164,2025Q1,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2025Q3,2025-11-14,83214080000,5285496000,98702328000.0,11049022000.0,-15.691877,-52.163223,2025Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-17,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-14,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2024Q4,2026-03-23,82829394000,-1147242000,,,,,2024Q3,,,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-24,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-23,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2025Q1,2026-05-15,59295766000,-19133061000,91777358000.0,11248635000.0,-35.391727,-270.092291,2024Q4,,,True,True,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-05-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15|2026-05-15,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,131970,2025Q2,2026-08-14,75900772000,-2118273000,99808850000.0,16772868000.0,-23.953866,-112.629164,2025Q1,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2026-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14|2026-08-14,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2024Q4,2025-03-18,82829393900,-1147242116,85741710140.0,13372046290.0,-3.396616,-108.579406,2024Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-19,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2025Q1,2025-05-15,59295766000,-19133061000,91777358000.0,11248635000.0,-35.391727,-270.092291,2024Q4,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2025-05-16,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-05-15,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2025Q2,2025-08-14,75900772000,-2118273000,99808850000.0,16772868000.0,-23.953866,-112.629164,2025Q1,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2025Q3,2025-11-14,83214080000,5285496000,98702328000.0,11049022000.0,-15.691877,-52.163223,2025Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-17,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-14,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2024Q4,2026-03-23,82829394000,-1147242000,,,,,2024Q3,,,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-24,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-23,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2025Q1,2026-05-15,59295766000,-19133061000,91777358000.0,11248635000.0,-35.391727,-270.092291,2024Q4,,,True,True,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-05-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15|2026-05-15,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_02,131970,2025Q2,2026-08-14,75900772000,-2118273000,99808850000.0,16772868000.0,-23.953866,-112.629164,2025Q1,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2026-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14|2026-08-14,KR7131970006,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2023Q3,2024-11-11,118939544494,5878319536,143694985779.0,17640204389.0,-17.22777,-66.676579,2023Q2,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-12,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-10|2024-11-11,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q1,2025-05-13,151819119343,14155189228,204478659461.0,38083620755.0,-25.753074,-62.831293,2024Q4,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-14,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-13,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q1,2025-08-11,151819119343,14155189228,204478659461.0,38083620755.0,-25.753074,-62.831293,2024Q4,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-12,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-11,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q2,2025-08-11,113422824502,22557098425,240512520298.0,26407031405.0,-52.841197,-14.579196,2025Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-12,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-11,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q3,2025-11-11,107537959313,13466900144,200891253485.0,31059527655.0,-46.469566,-56.641645,2025Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-12,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-11,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q4,2026-03-16,372103722507,45214425117,389204688604.0,68167695312.0,-4.393823,-33.671771,2025Q3,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-03-17,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-03-16,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q1,2026-05-13,151824927027,14409724398,204478659461.0,38083620755.0,-25.750234,-62.162935,2024Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-14,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-11|2026-05-13,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2026Q1,2026-05-13,101441393583,8787309095,151824927027.0,14409724398.0,-33.185284,-39.018202,2025Q4,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-14,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-05-13,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,137400,2025Q2,2026-08-12,113422824502,22557098425,240512520298.0,26407031405.0,-52.841197,-14.579196,2025Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-13,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-11|2026-08-12,KR7137400008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_01,140860,2023Q3,2023-11-14,32404475956,5470091973,36956546738.0,13493646210.0,-12.31736,-59.461721,2023Q2,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-15,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_01,140860,2023Q4,2024-03-20,45469063396,9801676501,53217900668.0,18425432727.0,-14.560584,-46.803548,2023Q3,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-03-21,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-03-20,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_01,140860,2024Q1,2024-05-14,25664386428,509570226,27488218837.0,2183699011.0,-6.63496,-76.664814,2023Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-16,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-05-14,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_01,140860,2023Q3,2024-11-14,32404475956,5470091973,36956546738.0,13493646210.0,-12.31736,-59.461721,2023Q2,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-15,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14|2024-11-14,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_01,140860,2024Q1,2024-11-14,25664386428,509570226,27488218837.0,2183699011.0,-6.63496,-76.664814,2023Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_02,140860,2023Q3,2024-11-14,32404475956,5470091973,36956546738.0,13493646210.0,-12.31736,-59.461721,2023Q2,False,False,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-15,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14|2024-11-14,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_140860_KR7140860008_KOSDAQ_02,140860,2024Q1,2024-11-14,25664386428,509570226,27488218837.0,2183699011.0,-6.63496,-76.664814,2023Q4,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-15,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2024-11-14,KR7140860008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145720_KR7145720009_KOSPI_01,145720,2020Q1,2021-05-17,40774536759,3205793710,53279400702.0,10578439382.0,-23.470354,-69.695022,2019Q4,,,True,False,True,True,False,False,FUNDAMENTAL_B_SHARP_DECLINE,2021-05-18,False,FUNDAMENTAL_B_SHARP_DECLINE,2020-05-15|2021-05-17,KR7145720009,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145720_KR7145720009_KOSPI_01,145720,2020Q2,2021-08-13,51473602675,6627587947,68923177451.0,15479316161.0,-25.317426,-57.184233,2020Q1,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-08-17,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2020-08-14|2021-08-13,KR7145720009,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_01,145990,2021Q4,2022-03-17,626490000000,-13868000000,521764000000.0,9188000000.0,20.071527,-250.936003,2021Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-03-18,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-03-17,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_01,145990,2021Q4,2022-08-12,626490000000,-13868000000,521764000000.0,9188000000.0,20.071527,-250.936003,2021Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-12,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_01,145990,2021Q4,2023-03-15,626490000000,-13868000000,,,,,2021Q3,False,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-16,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-15,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_01,145990,2025Q2,2025-08-14,673784138127,38515463299,706962856152.0,53974687158.0,-4.693135,-28.641618,2025Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-18,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_02,145990,2021Q4,2022-03-17,626490000000,-13868000000,521764000000.0,9188000000.0,20.071527,-250.936003,2021Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-03-18,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-03-17,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_02,145990,2021Q4,2022-08-12,626490000000,-13868000000,521764000000.0,9188000000.0,20.071527,-250.936003,2021Q3,False,True,True,True,True,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-12,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_02,145990,2021Q4,2023-03-15,626490000000,-13868000000,,,,,2021Q3,False,True,True,True,False,False,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-16,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-03-15,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_02,145990,2025Q2,2025-08-14,673784138127,38515463299,706962856152.0,53974687158.0,-4.693135,-28.641618,2025Q1,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-18,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7145990008,KOSPI,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_171090_KR7171090004_KOSDAQ_01,171090,2024Q3,2025-11-14,12856464026,-1564210912,20418914708.0,102334403.0,-37.036497,-1628.528888,2024Q2,False,False,True,True,True,True,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-17,True,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2024-11-14|2025-11-14,KR7171090004,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178320_KR7178320008_KOSDAQ_01,178320,2023Q2,2024-08-14,171115888090,-9459306211,192107708634.0,-2294639978.0,-10.92711,312.234874,2023Q1,False,False,True,True,False,False,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-08-16,True,FUNDAMENTAL_A_OPERATING_LOSS,2023-08-14|2024-08-14,KR7178320008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178320_KR7178320008_KOSDAQ_01,178320,2023Q3,2024-11-14,160257761962,3318169986,220317663117.0,17407582904.0,-27.260593,-80.938365,2023Q2,True,True,True,False,True,True,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-15,False,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-14|2024-11-14,KR7178320008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178320_KR7178320008_KOSDAQ_01,178320,2025Q1,2025-05-15,281267404471,20864883661,325667313753.0,43270532021.0,-13.633517,-51.780386,2024Q4,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-16,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-05-15,KR7178320008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178320_KR7178320008_KOSDAQ_01,178320,2025Q2,2025-08-14,258576171797,-5972202220,308857669892.0,31143601036.0,-16.279828,-119.176338,2025Q1,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2025-08-18,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,KR7178320008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178320_KR7178320008_KOSDAQ_01,178320,2025Q3,2025-11-14,215500668423,-37258836642,314833226682.0,33282186746.0,-31.55085,-211.948283,2025Q2,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-17,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-11-14,KR7178320008,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178920_KR7178920005_KOSDAQ_01,178920,2022Q3,2022-11-14,70264837322,14088253846,80265673785.0,19193193102.0,-12.459668,-26.597655,2022Q2,False,True,True,False,True,True,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2022-11-15,False,FUNDAMENTAL_B_SHARP_DECLINE,2022-11-14,KR7178920005,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178920_KR7178920005_KOSDAQ_01,178920,2022Q4,2023-03-15,52853843394,11856062797,69926870312.0,14427039111.0,-24.415546,-17.82054,2022Q3,True,True,True,False,True,False,True,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-03-16,False,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-03-15,KR7178920005,KOSDAQ,READY,False,False
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178920_KR7178920005_KOSDAQ_01,178920,2023Q1,2023-05-15,42638198710,-11743415359,78270232479.0,13243740994.0,-45.524375,-188.671436,2022Q4,True,True,True,True,True,True,True,True,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-16,False,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-05-15,KR7178920005,KOSDAQ,READY,False,False
