strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return,entry_signal_information_date,entry_filter_raw_date,identity_effective_from,identity_effective_to,entry_fundamentals_gate_pass,entry_latest_fy,entry_annual_revenue,entry_annual_operating_income,entry_latest_quarter,entry_quarter_revenue,entry_quarter_operating_income,entry_revenue_yoy_pct,entry_operating_income_yoy_pct,entry_operating_income_growth_mode,fundamental_exit_triggered,fundamental_exit_primary_type,fundamental_exit_all_flags,fundamental_exit_signal_information_date,fundamental_exit_execution_date,fundamental_exit_accelerated,fundamental_exit_a,fundamental_exit_b,fundamental_exit_c,fundamental_exit_type,fundamental_exit_signal_date,primary_exit_source,counterfactual_loss_guard_triggered,counterfactual_loss_guard_signal_date,counterfactual_loss_guard_signal_close,counterfactual_loss_guard_return_at_signal,counterfactual_loss_guard_execution_date,counterfactual_loss_guard_execution_price
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,101160,KR7101160000,월덱스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101160_KR7101160000_KOSDAQ_01,1,2023-06-30,2023-07-03,26600.0,438366864150.0,4075025417.5,26550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,2026-05-31,2026-05-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2024-03-19,2024-03-20,22800.0,-14.29,12.03,-17.11,26.32,176,35.2,REALIZED,,,,2023-06-30,2023-06-30,2010-01-04,2026-08-21,True,2022,255929775545.0,50701951182.0,2023Q1,78700556659.0,17804790157.0,42.699128,60.85184,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2024-03-19,2024-03-20,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2024-03-19,FUNDAMENTAL,True,2023-10-31,22200.0,-16.54,2023-11-01,22550.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,101160,KR7101160000,월덱스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101160_KR7101160000_KOSDAQ_02,2,2026-03-20,2026-03-23,30300.0,520096279500.0,5820466485.0,31500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,2026-05-31,2026-05-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-14,2026-08-18,28750.0,-5.12,16.83,-25.41,21.95,101,20.2,REALIZED,,,,2026-03-20,2026-03-20,2010-01-04,2026-08-21,True,2025,291764969976.0,58544362713.0,2025Q4,84111547888.0,22363509073.0,6.285004,42.94252,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-14,2026-08-18,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-14,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,101490,KR7101490001,에스앤에스텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101490_KR7101490001_KOSDAQ_01,1,2025-10-10,2025-10-13,51900.0,1141216980400.0,11333936973.75,53200.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.74,READY,2025-11-30,2025-11-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,88800.0,71.1,86.32,-16.28,15.22,78,15.6,REALIZED,,,,2025-10-10,2025-10-10,2010-01-04,2026-08-21,True,2024,176013891367.0,29478688017.0,2025Q2,60671932959.0,13293171706.0,42.951583,56.148661,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,True,2025-11-21,43650.0,-15.9,2025-11-24,44450.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,101530,KR7101530004,해태제과식품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101530_KR7101530004_KOSPI_01,1,2021-05-14,2021-05-17,10850.0,307182472100.0,1818638313.5,10550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-48.57,6.91,-54.19,55.48,1290,258.0,OPEN_AT_CUTOFF,2026-08-21,5580.0,-48.57,2021-05-14,2021-05-14,2016-05-11,2026-08-21,True,2020,563935121095.0,33888094701.0,2020Q4,151699450679.0,4256751745.0,9.568186,11.966335,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2021-08-13,9180.0,-15.39,2021-08-17,9260.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_102710_KR7102710001_KOSDAQ_01,1,2025-03-21,2025-03-24,26750.0,385057180200.0,4369288740.0,26950.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2025-10-31,2025-10-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-11-30,2025-12-01,46100.0,72.34,139.25,-11.03,66.91,170,34.0,REALIZED,,,,2025-03-21,2025-03-21,2010-01-04,2026-08-21,True,2024,582433714374.0,59332428655.0,2024Q4,121966129788.0,15348285698.0,12.088152,309.92302,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,104830,KR7104830005,원익머트리얼즈,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_104830_KR7104830005_KOSDAQ_01,1,2022-05-13,2022-05-16,40900.0,509363200000.0,4123667900.0,40400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14,2023-08-16,27100.0,-33.74,1.83,-40.71,35.57,312,62.4,REALIZED,,,,2022-05-13,2022-05-13,2011-12-28,2026-08-21,True,2021,310729301325.0,50511405163.0,2021Q4,89462326137.0,13550502067.0,29.05847,33.726152,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14,2023-08-16,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-14,FUNDAMENTAL,True,2022-06-22,33700.0,-17.6,2022-06-23,33600.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,105630,KR7105630008,한세실업,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_105630_KR7105630008_KOSPI_01,1,2021-05-14,2021-05-17,28300.0,1102000000000.0,12231620862.5,27550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2021-07-31,2021-07-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-12,2021-11-15,25200.0,-10.95,0.35,-33.22,11.3,124,24.8,REALIZED,,,,2021-05-14,2021-05-14,2010-01-04,2026-08-21,True,2020,1698262209445.0,64864260293.0,2021Q1,375624791561.0,29482956302.0,8.146058,195.261011,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-12,2021-11-15,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-12,FUNDAMENTAL,True,2021-06-10,23850.0,-15.72,2021-06-11,23900.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,111770,KR7111770004,영원무역,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_111770_KR7111770004_KOSPI_01,1,2023-06-09,2023-06-12,51000.0,2277609455200.0,4849382085.1,51400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2025-10-31,2025-10-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14,2023-11-15,51900.0,1.76,33.14,-8.14,31.38,107,21.4,REALIZED,,,,2023-06-09,2023-06-09,2010-01-04,2026-08-21,True,2022,3910960903824.0,823027257046.0,2023Q1,840564177764.0,167160534840.0,9.68116,14.594467,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14,2023-11-15,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-14,FUNDAMENTAL,True,2024-01-10,42950.0,-15.78,2024-01-11,43250.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,111770,KR7111770004,영원무역,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_111770_KR7111770004_KOSPI_02,2,2025-05-16,2025-05-19,53600.0,2352938950800.0,1937670284.3,53100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.74,READY,2025-10-31,2025-10-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-14,2025-08-18,57600.0,7.46,22.76,-3.17,15.3,63,12.6,REALIZED,,,,2025-05-16,2025-05-16,2010-01-04,2026-08-21,True,2024,3517837283293.0,315580583310.0,2025Q1,811347715731.0,82321576910.0,14.3187,15.876506,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-08-14,2025-08-18,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-08-14,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,112610,KR7112610001,씨에스윈드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_01,1,2023-06-02,2023-06-05,82300.0,3462272186300.0,33456451855.0,82100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2023-09-01,2023-09-04,62500.0,-24.06,8.63,-27.95,32.69,64,12.8,REALIZED,,,,2023-06-02,2023-06-02,2014-11-27,2026-08-21,True,2022,1374893317788.0,42121940314.0,2023Q1,350470692544.0,24535028811.0,13.027288,167.172205,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS|FUNDAMENTAL_B_SHARP_DECLINE,2023-09-01,2023-09-04,True,True,True,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-09-01,FUNDAMENTAL,True,2023-08-07,69900.0,-15.07,2023-08-08,70500.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,112610,KR7112610001,씨에스윈드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_02,2,2024-08-30,2024-09-02,64400.0,2715838353200.0,61027123042.5,64400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,2025-03-19,36850.0,-42.78,14.13,-46.04,56.91,129,25.8,REALIZED,,,,2024-08-30,2024-08-30,2014-11-27,2026-08-21,True,2023,1520162115494.0,104666101614.0,2024Q2,857831078807.0,128971420233.0,106.447441,208.676005,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,2025-03-19,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,FUNDAMENTAL,True,2024-11-06,54400.0,-15.53,2024-11-07,53500.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,112610,KR7112610001,씨에스윈드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_03,3,2026-04-24,2026-04-27,74100.0,3086946699600.0,52214263842.5,73200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-15,2026-05-18,52200.0,-29.55,1.89,-29.96,31.44,14,2.8,REALIZED,,,,2026-04-24,2026-04-24,2014-11-27,2026-08-21,True,2025,2931648581449.0,320323178301.0,2025Q4,782737263348.0,70160570251.0,16.387687,99.975094,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-15,2026-05-18,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-15,FUNDAMENTAL,True,2026-05-07,61200.0,-17.41,2026-05-08,62700.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,114090,KR7114090004,GKL,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_114090_KR7114090004_KOSPI_01,1,2025-07-04,2025-07-07,16300.0,1010721647800.0,5082406262.5,16340.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-18,2026-03-19,12070.0,-25.95,10.25,-28.9,36.2,171,34.2,REALIZED,,,,2025-07-04,2025-07-04,2010-01-04,2026-08-21,True,2024,396390016167.0,38324545939.0,2025Q1,109863217961.0,20169551629.0,12.17151,45.625803,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-18,2026-03-19,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-18,FUNDAMENTAL,True,2025-11-12,13630.0,-16.38,2025-11-13,13500.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,114810,KR7114810005,한솔아이원스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_114810_KR7114810005_KOSDAQ_01,1,2025-09-12,2025-09-15,11190.0,303087644400.0,3001893688.25,10600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2026-02-28,2026-02-27,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-04-30,2026-05-04,17510.0,56.48,77.84,-5.54,21.36,153,30.6,REALIZED,,,,2025-09-12,2025-09-12,2013-02-07,2026-08-21,True,2024,157137657251.0,23065681206.0,2025Q2,47021148050.0,9086242679.0,18.926373,25.078448,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,115390,KR7115390007,락앤락,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_115390_KR7115390007_KOSPI_01,1,2021-04-30,2021-05-03,15529.0,813667243300.0,2040314477.5,15350.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,2024-09-30,2024-09-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,2022-08-17,8188.0,-47.27,0.65,-54.81,47.92,318,63.6,REALIZED,,,,2021-04-30,2021-04-30,2010-01-28,2024-12-06,True,2020,501984850630.0,28927882916.0,2020Q4,149655682836.0,13903135861.0,5.943026,34.363838,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,2022-08-17,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,FUNDAMENTAL,True,2021-08-10,12907.0,-16.88,2021-08-11,12806.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,115960,KR7115960007,연우,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_115960_KR7115960007_KOSDAQ_01,1,2022-04-01,2022-04-04,27450.0,336605700000.0,2003737930.0,27150.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2022-08-16,2022-08-17,18150.0,-33.88,26.59,-44.44,60.47,94,18.8,REALIZED,,,,2022-04-01,2022-04-01,2015-11-02,2024-03-05,True,2021,287098295487.0,29917837972.0,2021Q4,70673459021.0,7160178146.0,5.979987,7.650917,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-08-16,2022-08-17,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2022-08-16,FUNDAMENTAL,True,2022-05-06,23050.0,-16.03,2022-05-09,22850.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,119610,KR7119610004,인터로조,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_119610_KR7119610004_KOSDAQ_01,1,2021-10-01,2021-10-05,19800.0,363080116000.0,1966906190.0,28000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2022-03-31,2022-03-31,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-15,2021-11-16,20119.0,1.61,20.08,-2.51,18.47,29,5.8,REALIZED,,,,2021-10-01,2021-10-01,2010-07-28,2026-08-21,True,2020,88202799529.0,15140875508.0,2021Q2,26736186943.0,6556955365.0,36.689856,43.507815,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2021-11-15,2021-11-16,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-15,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,119610,KR7119610004,인터로조,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_119610_KR7119610004_KOSDAQ_02,2,2023-06-09,2023-06-12,25698.0,464559201700.0,2095130748.75,35150.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-44.66,6.61,-51.67,51.27,516,103.2,OPEN_AT_CUTOFF,2026-08-21,14220.0,-44.66,2023-06-09,2023-06-09,2010-07-28,2026-08-21,True,2022,126927638910.0,31136948924.0,2023Q1,31236512656.0,8341772366.0,9.652938,18.483869,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2023-10-23,21506.0,-16.31,2023-10-24,22336.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_122870_KR7122870009_KOSDAQ_01,1,2023-04-14,2023-04-17,64500.0,1177568350900.0,23928352240.0,63100.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,2023-09-30,2023-09-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,2023-05-16,79200.0,22.79,23.72,-9.92,0.93,20,4.0,REALIZED,,,,2023-04-14,2023-04-14,2011-11-23,2026-08-21,True,2022,391174512956.0,46639449138.0,2022Q4,124968504125.0,15669956807.0,127.255127,61.689586,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,2023-05-16,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2023-05-15,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,126720,KR7126720002,수산인더스트리,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_126720_KR7126720002_KOSPI_01,1,2026-01-23,2026-01-26,26100.0,372150300000.0,1949988070.0,26050.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.56,PARTIAL,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-14,2026-08-18,22950.0,-12.07,39.46,-25.56,51.53,137,27.4,REALIZED,,,,2026-01-23,2026-01-23,2022-08-01,2026-08-21,True,2024,316791494897.0,43499599612.0,2025Q3,81076018825.0,10100042396.0,21.936637,347.228798,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-14,2026-08-18,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-14,FUNDAMENTAL,True,2026-06-22,22050.0,-15.52,2026-06-23,21800.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,128940,KR7128940004,한미약품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_128940_KR7128940004_KOSPI_01,1,2022-05-20,2022-05-23,291474.0,3701550285500.0,8372210825.0,300500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.1,READY,2026-02-28,2026-02-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-18,2025-03-19,244500.0,-16.12,29.34,-26.12,45.46,689,137.8,REALIZED,,,,2022-05-20,2022-05-20,2010-07-30,2026-08-21,True,2021,1203185652812.0,125415874751.0,2022Q1,321128126272.0,40860462505.0,18.797102,36.429876,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-18,2025-03-19,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-18,FUNDAMENTAL,True,2022-09-21,227880.0,-21.82,2022-09-22,225952.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,131290,KR7131290009,티에스이,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_131290_KR7131290009_KOSDAQ_01,1,2025-10-10,2025-10-13,52900.0,615015452400.0,5018337963.75,55600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,2026-04-30,2026-04-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,319.66,455.77,-13.42,136.11,212,42.4,OPEN_AT_CUTOFF,2026-08-21,222000.0,319.66,2025-10-10,2025-10-10,2011-01-05,2026-08-21,True,2024,348053207965.0,39898852512.0,2025Q2,117613948450.0,14802459788.0,54.655842,70.03239,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,False,,,,,
