trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_source_isu_cd,control_lifecycle_event_type,control_unresolved_reason,control_lifecycle_evidence_id,control_terminal_reason,control_lifecycle_state,control_certification_class,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_lifecycle_state,candidate_certification_class,pair_certification_class,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source,candidate_source_isu_cd,candidate_lifecycle_event_type,candidate_unresolved_reason,candidate_lifecycle_evidence_id,trade_status,terminal_reason
263860_01,263860|KR7263860009|KOSDAQ|2017-08-02|2026-09-01|263860_01,263860,KR7263860009|KOSDAQ|2017-08-02|2026-09-01,2023-02-06,2023-02-03,10390.00000000,2024-07-01,nan,-12.03000000,344,False,2024-07-01,nan,-12.03000000,344,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7263860009,,,,,,,,,,,,,,,,,,,KR7263860009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
264450_01,264450|KR7264450008|KOSDAQ|2017-03-31|2026-09-01|264450_01,264450,KR7264450008|KOSDAQ|2017-03-31|2026-09-01,2025-09-15,2025-09-12,9270.00000000,2026-07-01,nan,7.98000000,192,False,2026-07-01,nan,7.98000000,192,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7264450008,,,,,,,,,,,,,,,,,,,KR7264450008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
264660_01,264660|KR7264660002|KOSDAQ|2018-01-25|2026-09-01|264660_01,264660,KR7264660002|KOSDAQ|2018-01-25|2026-09-01,2023-04-17,2023-04-14,13017.00000000,2024-11-13,nan,-21.39000000,383,False,2024-11-13,nan,-21.39000000,383,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7264660002,,,,,,,,,,,,,,,,,,,KR7264660002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
264660_02,264660|KR7264660002|KOSDAQ|2018-01-25|2026-09-01|264660_02,264660,KR7264660002|KOSDAQ|2018-01-25|2026-09-01,2025-10-13,2025-10-10,16810.00000000,2025-11-24,nan,-14.57000000,31,False,2025-11-24,nan,-14.57000000,31,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7264660002,,,,,,,,,,,,,,,,,,,KR7264660002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
264660_03,264660|KR7264660002|KOSDAQ|2018-01-25|2026-09-01|264660_03,264660,KR7264660002|KOSDAQ|2018-01-25|2026-09-01,2025-12-29,2025-12-26,17180.00000000,2026-08-03,nan,-29.80000000,145,False,2026-07-31,nan,-37.72000000,144,False,True,-7.92000000,REALIZED,REALIZED,SOFT_EXIT,KR7264660002,,,,,,,,,,,,,,,,,,,KR7264660002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
264850_01,264850|KR7264850009|KOSDAQ|2019-12-20|2026-09-01|264850_01,264850,KR7264850009|KOSDAQ|2019-12-20|2026-09-01,2025-12-15,2025-12-12,6500.00000000,2026-04-01,nan,-11.85000000,71,False,2026-04-01,nan,-11.85000000,71,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7264850009,,,,,,,,,,,,,,,,,,,KR7264850009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
265520_01,265520|KR7265520007|KOSDAQ|2017-04-07|2026-09-01|265520_01,265520,KR7265520007|KOSDAQ|2017-04-07|2026-09-01,2023-12-18,2023-12-15,22800.00000000,2026-08-31,nan,-15.44000000,656,True,2026-08-31,nan,-15.44000000,656,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7265520007,,,,,,,,,,,,,,,,,,,KR7265520007,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
265560_01,265560|KR7265560003|KOSDAQ|2017-10-26|2026-09-01|265560_01,265560,KR7265560003|KOSDAQ|2017-10-26|2026-09-01,2026-04-20,2026-04-17,10040.00000000,2026-05-19,nan,-15.04000000,20,False,2026-05-19,nan,-15.04000000,20,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7265560003,,,,,,,,,,,,,,,,,,,KR7265560003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
265740_01,265740|KR7265740001|KOSDAQ|2020-12-02|2026-09-01|265740_01,265740,KR7265740001|KOSDAQ|2020-12-02|2026-09-01,2025-07-14,2025-07-11,5840.00000000,2025-07-28,nan,-16.10000000,11,False,2025-07-28,nan,-16.10000000,11,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7265740001,,,,,,,,,,,,,,,,,,,KR7265740001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267250_01,267250|KR7267250009|KOSPI|2017-05-10|2026-09-01|267250_01,267250,KR7267250009|KOSPI|2017-05-10|2026-09-01,2022-06-07,2022-06-03,63000.00000000,2022-07-07,nan,-17.62000000,23,False,2022-07-07,nan,-17.62000000,23,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267250009,,,,,,,,,,,,,,,,,,,KR7267250009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267250_02,267250|KR7267250009|KOSPI|2017-05-10|2026-09-01|267250_02,267250,KR7267250009|KOSPI|2017-05-10|2026-09-01,2022-08-16,2022-08-12,59500.00000000,2025-10-01,nan,161.18000000,767,False,2025-10-01,nan,161.18000000,767,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267250009,,,,,,,,,,,,,,,,,,,KR7267250009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267270_01,267270|KR7267270007|KOSPI|2017-05-10|2026-09-01|267270_01,267270,KR7267270007|KOSPI|2017-05-10|2026-09-01,2022-12-05,2022-12-02,56800.00000000,2026-02-02,nan,85.04000000,772,False,2026-02-02,nan,85.04000000,772,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267270007,,,,,,,,,,,,,,,,,,,KR7267270007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267290_01,267290|KR7267290005|KOSPI|2017-05-12|2026-09-01|267290_01,267290,KR7267290005|KOSPI|2017-05-12|2026-09-01,2022-12-05,2022-12-02,28000.00000000,2023-01-04,nan,-16.61000000,22,False,2023-01-04,nan,-16.61000000,22,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267290005,,,,,,,,,,,,,,,,,,,KR7267290005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267290_02,267290|KR7267290005|KOSPI|2017-05-12|2026-09-01|267290_02,267290,KR7267290005|KOSPI|2017-05-12|2026-09-01,2025-06-16,2025-06-13,20300.00000000,2026-08-31,nan,7.14000000,297,True,2026-08-31,nan,7.14000000,297,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7267290005,,,,,,,,,,,,,,,,,,,KR7267290005,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
267320_01,267320|KR7267320000|KOSDAQ|2020-04-22|2026-09-01|267320_01,267320,KR7267320000|KOSDAQ|2020-04-22|2026-09-01,2025-06-16,2025-06-13,4075.00000000,2025-07-29,nan,-13.62000000,32,False,2025-07-29,nan,-13.62000000,32,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267320000,,,,,,,,,,,,,,,,,,,KR7267320000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267790_01,267790|KR7267790004|KOSDAQ|2018-02-01|2026-09-01|267790_01,267790,KR7267790004|KOSDAQ|2018-02-01|2026-09-01,2022-04-04,2022-04-01,10450.00000000,2022-05-24,nan,-15.69000000,36,False,2022-05-24,nan,-15.69000000,36,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267790004,,,,,,,,,,,,,,,,,,,KR7267790004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267790_02,267790|KR7267790004|KOSDAQ|2018-02-01|2026-09-01|267790_02,267790,KR7267790004|KOSDAQ|2018-02-01|2026-09-01,2023-02-13,2023-02-10,8740.00000000,2023-04-24,nan,-16.13000000,50,False,2023-04-24,nan,-16.13000000,50,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267790004,,,,,,,,,,,,,,,,,,,KR7267790004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267850_01,267850|KR7267850006|KOSPI|2018-11-23|2026-09-01|267850_01,267850,KR7267850006|KOSPI|2018-11-23|2026-09-01,2023-12-11,2023-12-08,21000.00000000,2024-03-05,nan,-15.00000000,56,False,2024-03-05,nan,-15.00000000,56,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267850006,,,,,,,,,,,,,,,,,,,KR7267850006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
267980_01,267980|KR7267980001|KOSDAQ|2017-06-05|2026-09-01|267980_01,267980,KR7267980001|KOSDAQ|2017-06-05|2026-09-01,2026-03-03,2026-02-27,39000.00000000,2026-06-08,nan,-16.54000000,66,False,2026-06-08,nan,-16.54000000,66,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7267980001,,,,,,,,,,,,,,,,,,,KR7267980001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
268280_01,268280|KR7268280005|KOSPI|2017-05-22|2026-09-01|268280_01,268280,KR7268280005|KOSPI|2017-05-22|2026-09-01,2025-04-07,2025-04-04,151400.00000000,2026-03-05,nan,-16.58000000,221,False,2026-03-05,nan,-16.58000000,221,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7268280005,,,,,,,,,,,,,,,,,,,KR7268280005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
271560_01,271560|KR7271560005|KOSPI|2017-07-07|2026-09-01|271560_01,271560,KR7271560005|KOSPI|2017-07-07|2026-09-01,2022-12-05,2022-12-02,115500.00000000,2024-01-17,nan,-15.58000000,276,False,2024-01-17,nan,-15.58000000,276,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7271560005,,,,,,,,,,,,,,,,,,,KR7271560005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
271560_02,271560|KR7271560005|KOSPI|2017-07-07|2026-09-01|271560_02,271560,KR7271560005|KOSPI|2017-07-07|2026-09-01,2025-04-07,2025-04-04,112100.00000000,2026-08-31,nan,15.97000000,342,True,2026-08-31,nan,15.97000000,342,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7271560005,,,,,,,,,,,,,,,,,,,KR7271560005,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
272110_01,272110|KR7272110008|KOSDAQ|2019-10-25|2026-09-01|272110_01,272110,KR7272110008|KOSDAQ|2019-10-25|2026-09-01,2023-02-20,2023-02-17,16500.00000000,2023-10-04,nan,17.27000000,153,False,2023-10-04,nan,17.27000000,153,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7272110008,,,,,,,,,,,,,,,,,,,KR7272110008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
272110_02,272110|KR7272110008|KOSDAQ|2019-10-25|2026-09-01|272110_02,272110,KR7272110008|KOSDAQ|2019-10-25|2026-09-01,2025-04-21,2025-04-18,17050.00000000,2026-04-01,nan,97.95000000,230,False,2026-04-01,nan,97.95000000,230,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7272110008,,,,,,,,,,,,,,,,,,,KR7272110008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
272210_01,272210|KR7272210006|KOSPI|2019-11-13|2026-09-01|272210_01,272210,KR7272210006|KOSPI|2019-11-13|2026-09-01,2023-07-03,2023-06-30,14800.00000000,2023-09-20,nan,-15.20000000,57,False,2023-09-20,nan,-15.20000000,57,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7272210006,,,,,,,,,,,,,,,,,,,KR7272210006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
272210_02,272210|KR7272210006|KOSPI|2019-11-13|2026-09-01|272210_02,272210,KR7272210006|KOSPI|2019-11-13|2026-09-01,2024-03-11,2024-03-08,18010.00000000,2025-03-04,nan,75.18000000,237,False,2025-03-04,nan,75.18000000,237,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7272210006,,,,,,,,,,,,,,,,,,,KR7272210006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
272290_01,272290|KR7272290008|KOSDAQ|2017-07-10|2026-09-01|272290_01,272290,KR7272290008|KOSDAQ|2017-07-10|2026-09-01,2023-04-24,2023-04-21,42100.00000000,2023-09-12,nan,-17.46000000,97,False,2023-09-12,nan,-17.46000000,97,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7272290008,,,,,,,,,,,,,,,,,,,KR7272290008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
272290_02,272290|KR7272290008|KOSDAQ|2017-07-10|2026-09-01|272290_02,272290,KR7272290008|KOSDAQ|2017-07-10|2026-09-01,2024-07-01,2024-06-28,40750.00000000,2024-07-10,nan,-15.21000000,8,False,2024-07-10,nan,-15.21000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7272290008,,,,,,,,,,,,,,,,,,,KR7272290008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
273640_01,273640|KR7273640003|KOSDAQ|2021-09-10|2026-09-01|273640_01,273640,KR7273640003|KOSDAQ|2021-09-10|2026-09-01,2026-05-11,2026-05-08,13360.00000000,2026-05-15,nan,-16.69000000,5,False,2026-05-15,nan,-16.69000000,5,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7273640003,,,,,,,,,,,,,,,,,,,KR7273640003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
274090_01,274090|KR7274090000|KOSDAQ|2020-03-03|2026-09-01|274090_01,274090,KR7274090000|KOSDAQ|2020-03-03|2026-09-01,2025-02-03,2025-01-31,14840.00000000,2025-03-21,nan,-16.85000000,34,False,2025-03-21,nan,-16.85000000,34,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7274090000,,,,,,,,,,,,,,,,,,,KR7274090000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
275630_01,275630|KR7275630002|KOSDAQ|2018-08-06|2026-09-01|275630_01,275630,KR7275630002|KOSDAQ|2018-08-06|2026-09-01,2022-09-26,2022-09-23,6540.00000000,2022-11-07,nan,-18.04000000,8,False,2022-11-07,nan,-18.04000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7275630002,,,,,,,,,,,,,,,,,,,KR7275630002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
275630_02,275630|KR7275630002|KOSDAQ|2018-08-06|2026-09-01|275630_02,275630,KR7275630002|KOSDAQ|2018-08-06|2026-09-01,2026-05-26,2026-05-22,4275.00000000,2026-06-02,nan,-22.46000000,6,False,2026-06-02,nan,-22.46000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7275630002,,,,,,,,,,,,,,,,,,,KR7275630002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
277810_01,277810|KR7277810008|KOSDAQ|2021-02-03|2026-09-01|277810_01,277810,KR7277810008|KOSDAQ|2021-02-03|2026-09-01,2025-01-13,2025-01-10,228000.00000000,2025-05-02,nan,17.54000000,74,False,2025-05-02,nan,17.54000000,74,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7277810008,,,,,,,,,,,,,,,,,,,KR7277810008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
278280_01,278280|KR7278280003|KOSDAQ|2019-02-11|2026-09-01|278280_01,278280,KR7278280003|KOSDAQ|2019-02-11|2026-09-01,2023-04-10,2023-04-07,278500.00000000,2023-04-24,nan,-14.90000000,11,False,2023-04-24,nan,-14.90000000,11,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7278280003,,,,,,,,,,,,,,,,,,,KR7278280003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
280360_01,280360|KR7280360009|KOSPI|2017-10-30|2026-09-01|280360_01,280360,KR7280360009|KOSPI|2017-10-30|2026-09-01,2022-09-26,2022-09-23,131500.00000000,2023-03-15,nan,-14.14000000,117,False,2023-03-15,nan,-14.14000000,117,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7280360009,,,,,,,,,,,,,,,,,,,KR7280360009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
280360_02,280360|KR7280360009|KOSPI|2017-10-30|2026-09-01|280360_02,280360,KR7280360009|KOSPI|2017-10-30|2026-09-01,2023-11-06,2023-11-03,117400.00000000,2026-08-31,nan,24.11000000,686,True,2026-08-31,nan,24.11000000,686,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7280360009,,,,,,,,,,,,,,,,,,,KR7280360009,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
281740_01,281740|KR7281740001|KOSDAQ|2020-03-23|2026-09-01|281740_01,281740,KR7281740001|KOSDAQ|2020-03-23|2026-09-01,2023-03-20,2023-03-17,8000.00000000,2023-06-01,nan,85.38000000,51,False,2023-06-01,nan,85.38000000,51,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7281740001,,,,,,,,,,,,,,,,,,,KR7281740001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
281820_01,281820|KR7281820001|KOSPI|2017-12-05|2026-09-01|281820_01,281820,KR7281820001|KOSPI|2017-12-05|2026-09-01,2023-04-03,2023-03-31,20800.00000000,2024-04-01,nan,116.83000000,245,False,2024-04-01,nan,116.83000000,245,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7281820001,,,,,,,,,,,,,,,,,,,KR7281820001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
281820_02,281820|KR7281820001|KOSPI|2017-12-05|2026-09-01|281820_02,281820,KR7281820001|KOSPI|2017-12-05|2026-09-01,2025-10-20,2025-10-17,38350.00000000,2026-07-01,nan,197.26000000,172,False,2026-07-01,nan,197.26000000,172,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7281820001,,,,,,,,,,,,,,,,,,,KR7281820001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
282330_01,282330|KR7282330000|KOSPI|2017-12-08|2026-09-01|282330_01,282330,KR7282330000|KOSPI|2017-12-08|2026-09-01,2022-05-16,2022-05-13,198500.00000000,2022-08-16,nan,-16.12000000,64,False,2022-08-16,nan,-16.12000000,64,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7282330000,,,,,,,,,,,,,,,,,,,KR7282330000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
282330_02,282330|KR7282330000|KOSPI|2017-12-08|2026-09-01|282330_02,282330,KR7282330000|KOSPI|2017-12-08|2026-09-01,2022-11-28,2022-11-25,203500.00000000,2023-07-05,nan,-16.46000000,150,False,2023-07-05,nan,-16.46000000,150,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7282330000,,,,,,,,,,,,,,,,,,,KR7282330000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
282330_03,282330|KR7282330000|KOSPI|2017-12-08|2026-09-01|282330_03,282330,KR7282330000|KOSPI|2017-12-08|2026-09-01,2026-02-19,2026-02-13,136200.00000000,2026-03-05,nan,-14.46000000,10,False,2026-03-05,nan,-14.46000000,10,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7282330000,,,,,,,,,,,,,,,,,,,KR7282330000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
282330_04,282330|KR7282330000|KOSPI|2017-12-08|2026-09-01|282330_04,282330,KR7282330000|KOSPI|2017-12-08|2026-09-01,2026-03-30,2026-03-27,129100.00000000,2026-06-23,nan,-15.41000000,58,False,2026-06-23,nan,-15.41000000,58,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7282330000,,,,,,,,,,,,,,,,,,,KR7282330000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
282330_05,282330|KR7282330000|KOSPI|2017-12-08|2026-09-01|282330_05,282330,KR7282330000|KOSPI|2017-12-08|2026-09-01,2026-08-10,2026-08-07,150700.00000000,2026-08-31,nan,-1.92000000,15,True,2026-08-31,nan,-1.92000000,15,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7282330000,,,,,,,,,,,,,,,,,,,KR7282330000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
282690_01,282690|KR7282690007|KOSPI|2017-11-29|2024-10-07|282690_01,282690,KR7282690007|KOSPI|2017-11-29|2024-10-07,2024-02-19,2024-02-16,12840.00000000,2026-08-31,MANDATORY_SHARE_EXCHANGE_SUCCESSOR_VALUE,-42.72000000,616,True,2026-08-31,MANDATORY_SHARE_EXCHANGE_SUCCESSOR_VALUE,-42.72000000,616,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7282690007,,,KRX-LIFECYCLE-KR7282690007,MANDATORY_SHARE_EXCHANGE_SUCCESSOR_VALUE,SUCCESSOR_POSITION,,,,,,MANDATORY_SHARE_EXCHANGE_SUCCESSOR_VALUE,SUCCESSOR_POSITION,,,,,,,KR7282690007,,,KRX-LIFECYCLE-KR7282690007,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=MANDATORY_SHARE_EXCHANGE_SUCCESSOR_VALUE;CANDIDATE=MANDATORY_SHARE_EXCHANGE_SUCCESSOR_VALUE
282720_01,282720|KR7282720002|KOSDAQ|2023-03-13|2026-09-01|282720_01,282720,KR7282720002|KOSDAQ|2023-03-13|2026-09-01,2026-04-06,2026-04-03,17290.00000000,2026-04-15,nan,-15.27000000,8,False,2026-04-15,nan,-15.27000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7282720002,,,,,,,,,,,,,,,,,,,KR7282720002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
282880_01,282880|KR7282880004|KOSDAQ|2019-08-05|2026-09-01|282880_01,282880,KR7282880004|KOSDAQ|2019-08-05|2026-09-01,2023-04-10,2023-04-07,30930.00000000,2023-11-14,nan,-17.67000000,147,False,2023-11-14,nan,-17.67000000,147,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7282880004,,,,,,,,,,,,,,,,,,,KR7282880004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
284740_01,284740|KR7284740008|KOSPI|2018-01-11|2026-09-01|284740_01,284740,KR7284740008|KOSPI|2018-01-11|2026-09-01,2025-05-19,2025-05-16,24900.00000000,2026-06-24,nan,-16.27000000,269,False,2026-06-24,nan,-16.27000000,269,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7284740008,,,,,,,,,,,,,,,,,,,KR7284740008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
285130_01,285130|KR7285130001|KOSPI|2018-01-05|2026-09-01|285130_01,285130,KR7285130001|KOSPI|2018-01-05|2026-09-01,2025-07-07,2025-07-04,73700.00000000,2025-08-14,nan,-15.88000000,29,False,2025-08-14,nan,-15.88000000,29,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7285130001,,,,,,,,,,,,,,,,,,,KR7285130001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
285490_01,285490|KR7285490009|KOSDAQ|2018-11-02|2026-09-01|285490_01,285490,KR7285490009|KOSDAQ|2018-11-02|2026-09-01,2023-07-03,2023-06-30,38750.00000000,2023-07-27,nan,-15.74000000,19,False,2023-07-27,nan,-15.74000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7285490009,,,,,,,,,,,,,,,,,,,KR7285490009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
286750_01,286750|KR7286750005|KOSDAQ|2019-08-19|2026-09-01|286750_01,286750,KR7286750005|KOSDAQ|2019-08-19|2026-09-01,2025-01-13,2025-01-10,4860.00000000,2025-01-21,nan,-20.95000000,7,False,2025-01-21,nan,-20.95000000,7,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7286750005,,,,,,,,,,,,,,,,,,,KR7286750005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
286750_02,286750|KR7286750005|KOSDAQ|2019-08-19|2026-09-01|286750_02,286750,KR7286750005|KOSDAQ|2019-08-19|2026-09-01,2025-02-17,2025-02-14,5350.00000000,2025-04-08,nan,-14.77000000,36,False,2025-04-08,nan,-14.77000000,36,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7286750005,,,,,,,,,,,,,,,,,,,KR7286750005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
286750_03,286750|KR7286750005|KOSDAQ|2019-08-19|2026-09-01|286750_03,286750,KR7286750005|KOSDAQ|2019-08-19|2026-09-01,2025-04-28,2025-04-25,5630.00000000,2025-05-23,nan,-13.32000000,17,False,2025-05-23,nan,-13.32000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7286750005,,,,,,,,,,,,,,,,,,,KR7286750005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
