ticker,name,market,isu_cd,identity_effective_from,identity_effective_to,repository_status,repository_reason,row_count,first_daily_date,last_daily_date,evaluation_status,pattern_b_state,reason_codes,reason_details,range_36m,monthly_ma24_distance,range_52w,monthly_last_bar,weekly_last_bar,feature_contract_version,state_rule_version,error,prior_same_isu_segment,stale_monthly_bar,stale_weekly_bar
011780,금호석유화학,KOSPI,KR7011780004,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.5043914680050188,0.050896352771481634,0.292436974789916,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
011790,SKC,KOSPI,KR7011790003,2010-01-04,2026-09-21,LOADED,,4105,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.23012601763774065,-0.1495466760428963,0.21492295214922952,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0117P0,피스피스스튜디오,KOSDAQ,KR70117P0005,2026-06-08,2026-09-21,LOADED,,74,2026-06-08,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 3|MONTHLY_MA24_DISTANCE: need 24 bars, have 3|52W_RANGE_POSITION: need 52 bars, have 15",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
011810,STX,KOSPI,KR7011810009,2010-01-04,2026-09-21,LOADED,,3264,2010-01-04,2025-07-02,READY,DEEP_DEPRESSED,,,0.011478916979135516,-0.5866651704908594,0.09740259740259741,2025-07-31,2025-07-04,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
011930,신성이엔지,KOSPI,KR7011930005,2010-01-04,2026-09-21,LOADED,,4102,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.17182741116751268,-0.011079730610471406,0.14739583333333334,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012030,DB,KOSPI,KR7012030003,2010-01-04,2026-09-21,LOADED,,4058,2010-01-04,2026-09-21,READY,NORMAL,,,0.3883495145631068,0.04430121563188383,0.2888198757763975,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0120G0,삼양바이오팜,KOSPI,KR70120G0001,2025-11-24,2026-09-21,LOADED,,203,2025-11-24,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 10|MONTHLY_MA24_DISTANCE: need 24 bars, have 10|52W_RANGE_POSITION: need 52 bars, have 43",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012160,영흥,KOSPI,KR7012160008,2010-01-25,2026-09-21,LOADED,,4075,2010-01-25,2026-09-21,READY,NORMAL,,,0.4617615077926785,0.04534606205250613,0.3258426966292135,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012170,아센디오,KOSPI,KR7012170007,2010-01-04,2026-09-21,LOADED,,3495,2010-01-13,2026-09-21,READY,OVERHEATED,,,0.5857572718154463,0.7962350912487426,0.5925215723873442,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012200,계양전기,KOSPI,KR7012200002,2010-01-04,2026-09-21,LOADED,,3992,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.2088055442315532,0.21294555346641597,0.21869128339187974,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012210,삼미금속,KOSDAQ,KR7012210001,2025-12-29,2026-09-21,LOADED,,179,2025-12-29,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 9|MONTHLY_MA24_DISTANCE: need 24 bars, have 9|52W_RANGE_POSITION: need 52 bars, have 38",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012280,영화금속,KOSPI,KR7012280004,2010-01-04,2026-09-21,LOADED,,4104,2010-01-04,2026-09-21,READY,NORMAL,,,0.3150943396226415,-0.0572237960339943,0.15849056603773584,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012320,경동인베스트,KOSPI,KR7012320008,2010-01-04,2026-09-21,LOADED,,3933,2010-01-05,2026-09-21,READY,DEPRESSED,,,0.10424028268551237,-0.21835012251565478,0.10973724884080371,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012330,현대모비스,KOSPI,KR7012330007,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.4094551282051282,0.2962543917108318,0.18089053803339517,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012340,뉴인텍,KOSDAQ,KR7012340006,2010-01-04,2026-09-21,LOADED,,4088,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.0071752818860740955,-0.7189058131122539,0.007619047619047619,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012450,한화에어로스페이스,KOSPI,KR7012450003,2010-01-04,2026-09-21,LOADED,,4087,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.6462201534240195,0.29449895211073374,0.3543577981651376,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012610,경인양행,KOSPI,KR7012610002,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.17774936061381075,-0.07092113184828408,0.17205692108667528,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012620,원일특강,KOSDAQ,KR7012620001,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.20448179271708683,-0.0857515487447017,0.1484593837535014,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012630,HDC,KOSPI,KR7012630000,2010-01-04,2026-09-21,LOADED,,4020,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.6736927442237536,0.20231418881475416,0.722972972972973,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012690,모나리자,KOSPI,KR7012690004,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.05155746509129968,-0.38793030889655755,0.12253521126760564,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0126Z0,삼성에피스홀딩스,KOSPI,KR70126Z0002,2025-11-24,2026-09-21,LOADED,,203,2025-11-24,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 10|MONTHLY_MA24_DISTANCE: need 24 bars, have 10|52W_RANGE_POSITION: need 52 bars, have 43",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012700,리드코프,KOSDAQ,KR7012700001,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.08421052631578947,-0.229557069846678,0.18333333333333332,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012750,에스원,KOSPI,KR7012750006,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.574,0.13907284768211925,0.4585635359116022,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012790,신일제약,KOSDAQ,KR7012790002,2010-01-04,2026-09-21,LOADED,,3931,2010-01-04,2026-09-21,READY,NORMAL,,,0.32409972299168976,-0.04064064064064066,0.595,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012800,대창,KOSPI,KR7012800009,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.1759124087591241,-0.09101316542644533,0.21746724890829694,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
012860,모베이스전자,KOSDAQ,KR7012860003,2010-01-04,2026-09-21,LOADED,,4041,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.17183195592286502,0.06273756808652364,0.19765840220385675,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013000,세우글로벌,KOSPI,KR7013000005,2010-01-04,2026-09-21,LOADED,,3989,2010-01-04,2026-09-21,READY,NORMAL,,,0.2605233219567691,0.02487018311013922,0.22003034901365706,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013030,하이록코리아,KOSDAQ,KR7013030002,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.4357976653696498,0.0717703349282297,0.44282238442822386,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013120,동원개발,KOSDAQ,KR7013120001,2010-01-04,2026-09-21,LOADED,,4102,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.16666666666666666,-0.146726862302483,0.11747516072472239,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013310,아진산업,KOSDAQ,KR7013310008,2015-12-22,2026-09-21,LOADED,,2581,2015-12-22,2026-09-21,READY,DEPRESSED,,,0.09523809523809523,-0.17194280429679154,0.031598513011152414,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013360,일성건설,KOSPI,KR7013360003,2010-01-04,2026-09-21,LOADED,,4084,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.08987485779294653,-0.23667359314702507,0.1634782608695652,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013520,화승코퍼레이션,KOSPI,KR7013520002,2010-01-04,2026-09-21,LOADED,,3972,2010-01-05,2026-09-21,READY,NORMAL,,,0.49615384615384617,0.23687638899532515,0.28257686676427524,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013570,디와이,KOSPI,KR7013570007,2010-01-04,2026-09-21,LOADED,,4032,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.22597137014314927,0.008909952606635185,0.24938271604938272,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013580,계룡건설,KOSPI,KR7013580006,2010-01-04,2026-09-21,LOADED,,4115,2010-01-04,2026-09-21,READY,NORMAL,,,0.45144724556489263,0.119020316320128,0.4235294117647059,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013700,까뮤이앤씨,KOSPI,KR7013700000,2010-01-04,2026-09-21,LOADED,,4080,2010-01-04,2026-09-21,READY,OVERHEATED,,,0.5997807017543859,0.24562170156980057,0.7073412698412699,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013720,청보,KOSDAQ,KR7013720008,2010-01-04,2026-09-21,LOADED,,4057,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.07700157714073662,-0.46263907847315644,0.163363101720758,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013810,스페코,KOSDAQ,KR7013810007,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.046255506607929514,-0.44368131868131866,0.07549668874172186,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013870,지엠비코리아,KOSPI,KR7013870001,2012-11-20,2026-09-21,LOADED,,3396,2012-11-20,2026-09-21,READY,DEPRESSED,,,0.13962765957446807,-0.040933278755628244,0.09641873278236915,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013890,지누스,KOSPI,KR7013890009,2019-10-30,2026-09-21,LOADED,,1666,2019-10-30,2026-09-21,READY,DEEP_DEPRESSED,,,0.0069767441860465115,-0.5322568071419547,0.043043043043043044,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
013990,아가방컴퍼니,KOSDAQ,KR7013990007,2010-01-04,2026-09-21,LOADED,,4104,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.20371867421180276,-0.10588836377570576,0.6614481409001957,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014100,메디앙스,KOSDAQ,KR7014100002,2010-01-04,2026-09-21,LOADED,,3456,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.2208541746825702,-0.16049382716049387,0.45045045045045046,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014130,한익스프레스,KOSPI,KR7014130009,2010-01-04,2026-09-21,LOADED,,4094,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.06205833226262367,-0.2204472843450479,0.4538098449089683,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014160,대영포장,KOSPI,KR7014160006,2010-01-04,2026-09-21,LOADED,,4112,2010-01-04,2026-09-16,READY,DEPRESSED,,,0.05643919958953309,-0.3723456978384354,0.07445805843543826,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014190,원익큐브,KOSDAQ,KR7014190003,2010-01-04,2026-09-21,LOADED,,4043,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.10441240716470074,-0.22039795585517008,0.19109357384441938,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014280,금강공업,KOSPI,KR7014280002,2010-01-04,2026-09-21,LOADED,,4107,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.1712871287128713,-0.09412023783307633,0.2079207920792079,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014440,영보화학,KOSPI,KR7014440002,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.5115131578947368,0.07375643224699835,0.3565217391304348,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014470,부방,KOSDAQ,KR7014470009,2010-01-04,2026-09-21,LOADED,,4030,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.05630026809651475,-0.35861032236512447,0.3793939393939394,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014530,극동유화,KOSPI,KR7014530000,2010-01-04,2026-09-21,LOADED,,4104,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.078125,-0.06465256797583074,0.11647727272727272,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014570,고려제약,KOSDAQ,KR7014570006,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.08434959349593496,-0.19961612284069108,0.22712933753943218,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014580,태경비케이,KOSPI,KR7014580005,2010-01-04,2026-09-21,LOADED,,4041,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.06788793103448276,-0.13915679250482227,0.11728395061728394,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014620,성광벤드,KOSDAQ,KR7014620009,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.5101663585951941,0.12791531850723992,0.3170731707317073,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014680,한솔케미칼,KOSPI,KR7014680003,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.4624277456647399,0.08014088794190544,0.23323615160349853,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014710,사조씨푸드,KOSPI,KR7014710008,2012-06-29,2026-09-21,LOADED,,3495,2012-06-29,2026-09-21,READY,OVERHEATED,,,0.9069767441860465,0.39492402645927305,0.75,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014790,HL D&I,KOSPI,KR7014790000,2010-01-04,2026-09-21,LOADED,,4114,2010-01-04,2026-09-21,READY,NORMAL,,,0.29972627737226276,-0.008787346221441061,0.19651741293532338,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014820,동원시스템즈,KOSPI,KR7014820005,2010-01-04,2026-09-21,LOADED,,4096,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.15485278080697928,-0.2510189532021362,0.2905918057663126,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014830,유니드,KOSPI,KR7014830004,2010-01-04,2026-09-21,LOADED,,3942,2010-01-05,2026-09-21,READY,DEPRESSED,,,0.1669316375198728,-0.1149182333963733,0.11790393013100436,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014910,성문전자,KOSPI,KR7014910004,2010-01-04,2026-09-21,LOADED,,4115,2010-01-04,2026-09-21,READY,NORMAL,,,0.3435929648241206,0.38853002302982653,0.3233686917389907,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014940,오리엔탈정공,KOSDAQ,KR7014940001,2010-01-04,2026-09-21,LOADED,,3884,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.2135690396559962,-0.23956599880183715,0.11739594450373532,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014950,삼익제약,KOSDAQ,KR7014950000,2025-10-27,2026-09-21,LOADED,,223,2025-10-27,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 11|MONTHLY_MA24_DISTANCE: need 24 bars, have 11|52W_RANGE_POSITION: need 52 bars, have 47",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014970,삼륭물산,KOSDAQ,KR7014970008,2010-01-04,2026-09-21,LOADED,,4094,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.17344173441734417,-0.21908321424645483,0.11183819155264724,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
014990,인디에프,KOSPI,KR7014990006,2010-01-04,2026-09-21,LOADED,,4098,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.24731182795698925,-0.26298290845021355,0.5509101820364073,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015020,이스타코,KOSPI,KR7015020001,2010-01-04,2026-09-21,LOADED,,3985,2010-01-04,2026-03-13,READY,DEEP_DEPRESSED,,,0.03548525010688328,-0.45258811384751507,0.042153377348908075,2026-03-31,2026-03-13,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
015230,대창단조,KOSPI,KR7015230006,2010-01-04,2026-09-21,LOADED,,3911,2010-01-04,2026-09-21,READY,NORMAL,,,0.59,0.06772795110510965,0.6681034482758621,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015260,에이엔피,KOSPI,KR7015260003,2010-01-04,2026-09-21,LOADED,,3960,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.04784978800726832,-0.3774091241766284,0.043010752688172046,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015360,INVENI,KOSPI,KR7015360001,2010-01-04,2026-09-21,LOADED,,4113,2010-01-04,2026-09-21,READY,NORMAL,,,0.6525063721325404,0.1473909063167531,0.4110236220472441,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015590,DKME,KOSPI,KR7015590003,2010-01-04,2026-09-21,LOADED,,3762,2010-01-04,2026-09-21,READY,DEEP_DEPRESSED,,,0.017349498327759196,-0.521486068111455,0.28742720109626585,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0155E0,해치텍,KOSDAQ,KR70155E0001,2026-08-25,2026-09-21,LOADED,,20,2026-08-25,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 1|MONTHLY_MA24_DISTANCE: need 24 bars, have 1|52W_RANGE_POSITION: need 52 bars, have 4",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0156T0,에이치엘지노믹스,KOSDAQ,KR70156T0003,2026-07-24,2026-09-21,LOADED,,41,2026-07-24,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 2|MONTHLY_MA24_DISTANCE: need 24 bars, have 2|52W_RANGE_POSITION: need 52 bars, have 9",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015710,코콤,KOSDAQ,KR7015710007,2010-01-04,2026-09-21,LOADED,,4115,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.17246175243393602,-0.22984199381006676,0.2857142857142857,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015750,성우하이텍,KOSDAQ,KR7015750003,2010-01-04,2026-09-21,LOADED,,3988,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.20295698924731181,-0.0490077483898389,0.15471167369901548,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015760,한국전력,KOSPI,KR7015760002,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.29680194501589674,-0.09369635986978386,0.01278772378516624,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015860,일진홀딩스,KOSPI,KR7015860000,2010-01-04,2026-09-21,LOADED,,4115,2010-01-04,2026-09-21,READY,NORMAL,,,0.2823045267489712,0.15387095618529,0.21161048689138576,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
015890,태경산업,KOSPI,KR7015890007,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.14285714285714285,-0.0370710912358424,0.5048076923076923,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016090,대현,KOSPI,KR7016090003,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.09851301115241635,-0.20101114973141332,0.04143126177024482,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016100,리더스코스메틱,KOSDAQ,KR7016100000,2010-01-04,2026-09-21,LOADED,,4101,2010-01-05,2026-09-21,READY,DEPRESSED,,,0.1702002355712603,-0.44077299296194683,0.32720232333010646,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
0161M0,네오사피엔스,KOSDAQ,KR70161M0003,2026-09-21,2026-09-21,LOADED,,1,2026-09-21,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 0|MONTHLY_MA24_DISTANCE: need 24 bars, have 0|52W_RANGE_POSITION: need 52 bars, have 0",,,,,,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016250,SGC E&C,KOSDAQ,KR7016250003,2010-01-04,2026-09-21,LOADED,,3858,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.14859437751004015,-0.16927291405090739,0.19172297297297297,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016360,삼성증권,KOSPI,KR7016360000,2010-01-04,2026-09-21,LOADED,,4056,2010-01-05,2026-09-21,READY,NORMAL,,,0.41360437842064113,0.2003410059676045,0.16143011917659805,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016380,KG스틸,KOSPI,KR7016380008,2010-01-04,2026-09-21,LOADED,,3923,2010-01-04,2026-09-21,READY,NORMAL,,,0.1486349848331648,-0.05234003266813436,0.2943089430894309,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016450,한세예스24홀딩스,KOSPI,KR7016450009,2010-01-04,2026-09-21,LOADED,,4079,2010-01-04,2026-09-21,READY,NORMAL,,,0.30348837209302326,0.08608490566037741,0.4017467248908297,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016580,환인제약,KOSPI,KR7016580003,2010-01-04,2026-09-21,LOADED,,4099,2010-01-04,2026-09-21,READY,NORMAL,,,0.15875370919881307,-0.09900917431192657,0.28859060402684567,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016590,신대양제지,KOSPI,KR7016590002,2010-01-04,2026-09-21,LOADED,,4100,2010-01-04,2026-09-21,READY,NORMAL,,,0.41722846441947564,0.05471034453532231,0.1708542713567839,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016600,큐캐피탈,KOSDAQ,KR7016600009,2010-01-04,2026-09-21,LOADED,,4096,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.19538997587778076,-0.20904520099056956,0.15250603055481105,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016610,DB증권,KOSPI,KR7016610008,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,NORMAL,,,0.38929830182633773,0.10751879699248135,0.22033898305084745,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016670,디모아,KOSDAQ,KR7016670002,2010-01-04,2026-09-21,LOADED,,3426,2010-08-13,2026-09-21,READY,DEEP_DEPRESSED,,,0.0263937339564273,-0.46153116402618344,0.0744711263579188,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016710,대성홀딩스,KOSPI,KR7016710006,2010-01-04,2026-09-21,LOADED,,4116,2010-01-04,2026-09-21,READY,DEPRESSED,,,0.07052186177715092,-0.11441432010886632,0.17747440273037543,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016740,두올,KOSPI,KR7016740003,2016-07-29,2026-09-21,LOADED,,2476,2016-07-29,2026-09-21,READY,NORMAL,,,0.3375912408759124,-0.0073997590776114786,0.4096638655462185,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
016790,현대사료,KOSDAQ,KR7016790008,2018-06-01,2026-09-21,LOADED,,1368,2018-06-05,2024-02-29,READY,DEEP_DEPRESSED,,,0.008534592337025604,-0.8529041805401406,0.006481102469641151,2024-02-29,2024-03-01,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
